learner_id,equilibrium_mean,equilibrium_std,resilience_mean,overload_mean,instability_mean,intervention_need_rate,stability_index,resilience_group
679,0.11280479906503119,0.18598387603688832,0.5702380440138551,0.5121108934296963,0.380094684989116,0.875,-0.07317907697185713,moderate_resilience
680,0.12380250397019277,0.21688403124818828,0.5810934980331247,0.5189011001130992,0.4130688292703071,0.875,-0.09308152727799551,moderate_resilience
681,0.13565027194264648,0.20143615736034165,0.49658682462670023,0.48843180847696177,0.3878535995436431,0.875,-0.06578588541769517,low_resilience
682,0.19139211492393182,0.2422266153237042,0.5240308582135619,0.5121849166472725,0.4165574981765201,0.8125,-0.05083450039977239,low_resilience
683,0.113343143446988,0.1957614924859564,0.5050290942588468,0.5170006090865948,0.37797717208754456,0.875,-0.0824183490389684,low_resilience
684,0.17427237225585496,0.1678321317779825,0.5982506984908683,0.5029397298386709,0.36556133447435646,1.0,0.00644024047787245,moderate_resilience
685,0.06419065196442922,0.13744442404817617,0.591823677099977,0.519618713217224,0.39704793661772836,0.9375,-0.07325377208374695,moderate_resilience
686,0.061890303780381774,0.11803985166087169,0.5373321977985926,0.5487566136436729,0.4057994584698986,1.0,-0.05614954788048992,low_resilience
687,0.01784758433371762,0.05045020666799196,0.563559893227447,0.5711260576191197,0.3945161082971378,1.0,-0.03260262233427434,moderate_resilience
688,0.01887700743433669,0.05625863543699602,0.7643160806725304,0.5911975208583906,0.4384028181859532,1.0,-0.03738162800265933,high_resilience
689,0.4023971184177112,0.07113000576174539,0.737903386838829,0.4443730970820867,0.34497222140927525,0.75,0.3312671126559658,high_resilience
690,0.14097416701297216,0.22814920460644972,0.9708978011402698,0.49064485775798544,0.3941473110687663,0.875,-0.08717503759347756,high_resilience
691,0.07737936761432478,0.15585536434017247,0.35791977628671784,0.5423626124066189,0.39085053352838073,0.9375,-0.0784759967258477,low_resilience
692,0.14553765372546937,0.2085638264521483,0.6041593477045839,0.5166466006214101,0.4317165495963143,0.875,-0.06302617272667893,moderate_resilience
693,0.11771170775985662,0.16589011509988522,0.5879976982759955,0.5243462481085409,0.3652706901022219,0.9375,-0.048178407340028595,moderate_resilience
694,0.0564873372931364,0.1349247024158496,0.4817889631590322,0.521560322739163,0.41855696531457387,0.9375,-0.07843736512271321,low_resilience
695,0.12397902704696177,0.1789219692669006,0.6344589001907094,0.5740286818730392,0.43528184056662983,0.875,-0.054942942219938826,moderate_resilience
696,0.16156708468358977,0.2481359447779378,0.6256762583903255,0.49671028833423747,0.4501016195622206,0.8125,-0.08656886009434803,moderate_resilience
697,0.11898965849729574,0.17996985993020503,0.7787341016572352,0.4881242985269977,0.38942428860082384,0.9375,-0.06098020143290929,high_resilience
698,0.07163317775849852,0.1426174809194778,0.621433325225965,0.5286909919577798,0.43142543470416433,0.9375,-0.07098430316097927,moderate_resilience
699,0.1260036441927571,0.2057974990900449,0.6292471386201611,0.4654776741249036,0.33028667014666835,0.875,-0.0797938548972878,moderate_resilience
700,0.1821756638902702,0.24230948838863928,0.3886111991188024,0.48258445336201844,0.4153219903071993,0.875,-0.06013382449836907,low_resilience
701,0.09627995672237748,0.1721141263190251,0.6604740037779534,0.49246200427644016,0.3860629284894707,0.9375,-0.07583416959664761,moderate_resilience
702,0.0731013003744486,0.165305584959313,0.5836638299950083,0.560401614168088,0.44858959984507024,0.9375,-0.09220428458486439,moderate_resilience
703,0.06764847468553165,0.1388692625758,0.6118528677152207,0.562664421056273,0.4298894007276101,0.9375,-0.07122078789026837,moderate_resilience
704,0.15476227853429916,0.1967233563255091,0.6949131489330017,0.46145621715747065,0.3394552763180261,0.875,-0.041961077791209944,high_resilience
705,0.11586932152499865,0.1798765384670204,0.6846402221096267,0.5054934854865987,0.45930291189206246,0.875,-0.06400721694202174,high_resilience
706,0.21366134273500675,0.2787949928548881,0.7282075889008667,0.5056937558584323,0.36908592714929195,0.75,-0.06513365011988137,high_resilience
707,0.1286402272933521,0.17739798030953108,0.5946746884729174,0.5122754748895885,0.40060025619269535,0.9375,-0.04875775301617899,moderate_resilience
708,0.04252882305349797,0.10195174019377791,0.6402230172559321,0.5042701971630804,0.37009310355307273,1.0,-0.05942291714027994,moderate_resilience
709,0.246165096621825,0.30213790839205557,0.5366218060503739,0.509811720931567,0.39150747109768835,0.75,-0.05597281177023056,low_resilience
710,0.19427822768057482,0.22915713656857703,0.572609569936243,0.4751008153892598,0.403315610226119,0.8125,-0.034878908888002214,moderate_resilience
711,0.04900883627002105,0.11720514032033535,0.46170352277534626,0.5834455675629903,0.4155241167680587,1.0,-0.06819630405031431,low_resilience
712,0.10710302641401453,0.16051350943536422,0.7536891687963391,0.5146531876231313,0.45094995101051494,0.9375,-0.05341048302134968,high_resilience
713,0.009945539500018771,0.03528387534251691,0.8216367827297573,0.5925637842737821,0.47429176819612157,1.0,-0.025338335842498137,high_resilience
714,0.03358903010618264,0.08295996960916523,0.43045834400264293,0.5587450105406516,0.4321167927996889,1.0,-0.04937093950298259,low_resilience
715,0.10639528053335828,0.16329534494049736,0.658980704634904,0.46720297533514504,0.3964908831429284,0.9375,-0.05690006440713907,moderate_resilience
716,0.0385042317136523,0.10127110250160648,0.397494917048091,0.5665966996121865,0.3902549979274165,1.0,-0.06276687078795418,low_resilience
717,0.06235177943562335,0.12198832474243154,0.5508622483087031,0.4892962730533033,0.3651595655223401,1.0,-0.05963654530680819,moderate_resilience
718,0.07062331314264429,0.1404829416672186,0.6987369656123577,0.5448277866008704,0.43878059474110553,0.9375,-0.06985962852457432,high_resilience
719,0.10484656579050175,0.19144108804601065,0.7776975634541001,0.4790316381477566,0.3624631554574545,0.875,-0.0865945222555089,high_resilience
720,0.02937663198028538,0.08605879674649942,0.4905678743766359,0.5531626113757184,0.4478957068602606,1.0,-0.056682164766214044,low_resilience
721,0.19799709353398487,0.2912109399891535,0.47155523721560577,0.5073417903243103,0.41623438315183336,0.8125,-0.09321384645516861,low_resilience
722,0.051075186349239396,0.11362146942564443,0.5211760622332717,0.5408493972788251,0.39313369513639834,1.0,-0.06254628307640503,low_resilience
723,0.03730714610805497,0.09575950752142094,0.7111102484705414,0.5663175364457398,0.427521805700269,1.0,-0.058452361413365975,high_resilience
724,0.17819253788481865,0.23180440818599582,0.7841313060570999,0.48327669406151486,0.40193195721023184,0.8125,-0.05361187030117717,high_resilience
725,0.12710557661052,0.17429875321839428,0.4791014417259108,0.48536764027250173,0.3862684463497585,0.875,-0.04719317660787428,low_resilience
726,0.09339470478884691,0.15785377180905275,0.5444424008665072,0.5231854765924425,0.3714221009558595,0.9375,-0.06445906702020583,moderate_resilience
727,0.1059594062246601,0.18698698495912316,0.8599163532403947,0.5604285912346407,0.41604786366638696,0.875,-0.08102757873446306,high_resilience
728,0.17409211966965288,0.2316063083889984,0.6325668624326181,0.48868492918214435,0.40489021477674564,0.8125,-0.05751418871934552,moderate_resilience
729,0.08933314661430705,0.17086949234191737,0.7619562955060326,0.6330588200210283,0.4491735962704189,0.9375,-0.08153634572761032,high_resilience
730,0.11760548637666246,0.1765549677994707,0.9047340156430776,0.5129139668678314,0.38538104327321715,0.875,-0.05894948142280823,high_resilience
731,0.08039698662651476,0.14961266537510948,0.5424981143385385,0.5369464955815704,0.41455789806073545,0.9375,-0.06921567874859472,low_resilience
732,0.1876183584748094,0.27094775705507007,0.9793574722750253,0.5189429113114464,0.3726360017600879,0.75,-0.08332939858026067,high_resilience
733,0.09278500433637069,0.1676231023968649,0.5164593833314894,0.5280461965629025,0.41940846113060765,0.9375,-0.07483809806049421,low_resilience
734,0.12489531163167482,0.22767516715296066,0.7643493158414015,0.4800199156561957,0.3964278138083278,0.875,-0.10277985552128584,high_resilience
735,0.39834242784264506,0.14093588355842576,0.6788486395291148,0.4771509786690264,0.35715963115743654,0.75,0.2574065442842193,moderate_resilience
736,0.10708162075365732,0.1611165861878771,0.6872022319516705,0.5201585192091385,0.4340181022980718,0.9375,-0.05403496543421979,high_resilience
737,0.05670341873818218,0.1142777395116175,0.7868162928393508,0.5237929437967188,0.3785940946723913,1.0,-0.05757432077343532,high_resilience
738,0.04609131824130644,0.1199601973400924,0.7811846198016833,0.5782173688102953,0.40525040574206755,0.9375,-0.07386887909878596,high_resilience
739,0.09512252711224203,0.15599708511430913,0.6252974723559525,0.5343285323028323,0.4270702754382019,0.9375,-0.06087455800206709,moderate_resilience
740,0.2326520529654519,0.2620615664515678,0.5383536393567039,0.48142399727250523,0.40795514826971513,0.75,-0.029409513486115896,low_resilience
741,0.09083766677127662,0.13355224939278443,0.7748563301742334,0.5561830571423408,0.42808668561997143,1.0,-0.042714582621507804,high_resilience
742,0.09400318475247794,0.16502726627187403,0.871567355007125,0.5189029884995217,0.39565456932278104,0.9375,-0.07102408151939608,high_resilience
743,0.04027012343378159,0.09361956245685513,0.6917663983880505,0.5571449672279256,0.39107190914752643,1.0,-0.053349439023073535,high_resilience
744,0.08755041162133628,0.13809326883258816,0.6010233058377378,0.539741664252143,0.4236437595731021,1.0,-0.050542857211251874,moderate_resilience
745,0.07896004909823899,0.14469024162854088,0.540836697715307,0.5108752135308091,0.40115171040714215,0.9375,-0.06573019253030189,low_resilience
746,0.08216366337986354,0.14186982580150492,0.44736313270523864,0.4841675494583302,0.3693604937833381,0.9375,-0.05970616242164138,low_resilience
747,0.06870848517266592,0.14087481208694966,0.6772063687095795,0.5853374115633405,0.41589126447000185,0.9375,-0.07216632691428373,moderate_resilience
748,0.09961481652561346,0.14403571102029963,0.6744200598074579,0.5181515852798776,0.38618913376310815,1.0,-0.04442089449468617,moderate_resilience
749,0.07026869141820691,0.15793545748918414,0.6026147036460068,0.5598205824037096,0.46145502321870135,0.9375,-0.08766676607097723,moderate_resilience
750,0.13895567136342363,0.22316752450504737,0.4426897121251575,0.43912584200394095,0.38710117182200277,0.875,-0.08421185314162374,low_resilience
751,0.06223386648722651,0.1353907783295565,0.5625406672749058,0.5085035528299744,0.3992879621511525,0.9375,-0.07315691184233,moderate_resilience
752,0.11855132091932544,0.21132090808290244,0.5171974263531922,0.5341295817882556,0.3527783705660385,0.875,-0.092769587163577,low_resilience
753,0.1471242713814158,0.19844395854808472,0.5287199178489228,0.49754025961827364,0.37966019190048,0.9375,-0.05131968716666893,low_resilience
754,0.08270878869508272,0.1456801352817852,0.7128968869390307,0.5750828934909232,0.3890108641150945,1.0,-0.06297134658670248,high_resilience
755,0.12410367989161314,0.19364037971603387,0.8774618761905445,0.5034108337379586,0.35269556803984387,0.875,-0.06953669982442073,high_resilience
756,0.05995192197146222,0.1295402307328143,0.3284741171783809,0.5353047429617517,0.39991241855135656,0.9375,-0.06958830876135207,low_resilience
757,0.049179671968216015,0.11839071410247921,0.487323249427801,0.5228476831552292,0.4145487739271508,1.0,-0.0692110421342632,low_resilience
758,0.08889573432159878,0.1818380311739627,0.5611607793206222,0.5626378596735999,0.42515579067253273,0.875,-0.09294229685236391,moderate_resilience
759,0.20573103811731527,0.1501816840591413,0.8410862256177191,0.4378559639646729,0.35093152657767157,0.875,0.05554935405817396,high_resilience
760,0.19320552791070722,0.2133357532573842,0.7018007760446314,0.5021627578473631,0.40431883588887,0.8125,-0.020130225346676967,high_resilience
761,0.2148221234453932,0.2755676798891358,0.845668189149357,0.5100126958574842,0.4000338995817902,0.75,-0.06074555644374258,high_resilience
762,0.18415107283275506,0.2841163936580009,0.48672889075598574,0.5336288024432534,0.41746200263968347,0.8125,-0.09996532082524584,low_resilience
763,0.05719567817106904,0.1377709070741617,0.5042108772063584,0.5443870426128808,0.40880430220615493,0.9375,-0.08057522890309265,low_resilience
764,0.1209434894793942,0.14272760043512095,0.894031524401164,0.5216135300717843,0.38893349214125605,1.0,-0.021784110955726743,high_resilience
765,0.12276308080718043,0.2095685692894456,0.6824384342492642,0.498584471935431,0.4610972629692909,0.9375,-0.08680548848226516,high_resilience
766,0.08291468750110784,0.1369841161552465,0.6064571059695513,0.4933183944753484,0.38439741626822954,0.9375,-0.05406942865413866,moderate_resilience
767,0.05046225397624006,0.12253681154818276,0.4320040925677442,0.5076839423331558,0.4119504363385499,0.9375,-0.0720745575719427,low_resilience
768,0.04231820173908364,0.09915877699840099,0.7396074498174805,0.5701096133076324,0.43501164814975574,1.0,-0.05684057525931735,high_resilience
769,0.058538496306801344,0.11864974045134158,0.5280949431152488,0.48751999289010506,0.3993672554557359,1.0,-0.060111244144540235,low_resilience
770,0.22755998958048568,0.2895045558365075,0.5681890067067427,0.4868522047650504,0.40523118549306986,0.75,-0.06194456625602185,moderate_resilience
771,0.09238886465247304,0.15425973938643042,0.49866624010126037,0.5252037594874737,0.39416754844056295,0.9375,-0.06187087473395739,low_resilience
772,0.08641677085687821,0.14832048988840627,0.7759392617812351,0.5252062639556383,0.3479137616749113,0.9375,-0.061903719031528054,high_resilience
773,0.04625684027864145,0.1146185245968039,0.7121898661439282,0.5511272764823386,0.40355709756597397,1.0,-0.06836168431816245,high_resilience
774,0.08541032031487233,0.12044229007592513,0.6829450370555051,0.5156618693632348,0.42147623992963595,1.0,-0.0350319697610528,high_resilience
775,0.05961365476172624,0.11658219757756656,0.6941781609967455,0.49150523341667435,0.42702376041911677,1.0,-0.05696854281584032,high_resilience
776,0.06124224316862521,0.11427281835191025,0.6328503002155007,0.584283337746707,0.43420672309372155,1.0,-0.053030575183285036,moderate_resilience
777,0.12250330949736322,0.20927813120041885,0.4819119371159702,0.4671055419035792,0.36362176496635773,0.875,-0.08677482170305563,low_resilience
778,0.03269098270449585,0.07641284152731141,0.7381936805681077,0.542178646981001,0.40427618761117706,1.0,-0.04372185882281556,high_resilience
779,0.15743553129367518,0.2245613692587978,0.6009019652903322,0.5348650167949638,0.430850708798463,0.8125,-0.06712583796512261,moderate_resilience
780,0.047635233208259714,0.10511697965562097,0.7304814476404037,0.5375353679412507,0.4608846875335973,1.0,-0.05748174644736126,high_resilience
781,0.04501692271165217,0.09831446994142092,0.46979401377214736,0.5342375948553535,0.3920707392034228,1.0,-0.053297547229768746,low_resilience
782,0.1128254278946375,0.19540028920975436,0.7160092194189911,0.5530435938834559,0.4033571948526336,0.875,-0.08257486131511686,high_resilience
783,0.10237311087159323,0.16540362361921138,0.6689205111851172,0.5308046012406382,0.4469454956754311,0.9375,-0.06303051274761814,moderate_resilience
784,0.03553690976831003,0.0841923946020218,0.6156238294070981,0.5045555621576826,0.37219679355938323,1.0,-0.048655484833711765,moderate_resilience
785,0.12370320282219205,0.19135997706325047,0.6057415875505648,0.502093290131174,0.4117583911321157,0.875,-0.06765677424105843,moderate_resilience
786,0.1836121888998864,0.28215508179634247,0.3261888324513519,0.4344943182692689,0.3581116610304319,0.8125,-0.09854289289645607,low_resilience
787,0.09085700600323766,0.1605794498270852,0.618564838683439,0.5573435922976137,0.3976618882076415,0.9375,-0.06972244382384753,moderate_resilience
788,0.2765563293889916,0.21055052140462324,0.6297342268871976,0.5213011611008959,0.41794439690075674,0.75,0.06600580798436836,moderate_resilience
789,0.08350705993418883,0.16798965897642182,0.9297699506506545,0.5646708553087989,0.43832190483197714,0.9375,-0.08448259904223299,high_resilience
790,0.1422526063347938,0.21511435072790042,0.6205277440553053,0.5475649754478912,0.40686005915689494,0.8125,-0.07286174439310661,moderate_resilience
791,0.1374360792313343,0.1592146293167608,0.712682904900945,0.4960085343952731,0.38026878919933066,0.9375,-0.021778550085426507,high_resilience
792,0.02865179202227506,0.07882147261364778,0.5703521684559273,0.5583658634224908,0.4119312926341808,1.0,-0.050169680591372716,moderate_resilience
793,0.14968979336773808,0.2404668937781985,0.543519060907844,0.4952056015716571,0.4000873340706144,0.875,-0.09077710041046042,low_resilience
794,0.10000671975532721,0.16230679162942951,0.5104306376968984,0.4969669089465094,0.40856300306601323,0.9375,-0.0623000718741023,low_resilience
795,0.33318043861784513,0.2665915504145571,0.7605892758724099,0.49744942618070664,0.4031641615007766,0.6875,0.06658888820328801,high_resilience
796,0.10363262546374599,0.16721022320422682,0.4254947284801904,0.5104189888958044,0.4208541654562029,0.9375,-0.06357759774048083,low_resilience
797,0.06035608232597017,0.1201340886985009,0.7844687153373772,0.5564880206051847,0.407445928727023,1.0,-0.05977800637253072,high_resilience
798,0.031158461828785525,0.07309185864773117,0.8919760587794561,0.5294820556433687,0.38910593981614705,1.0,-0.041933396818945645,high_resilience
799,0.09120164717427569,0.15565008784453233,0.6433587648143753,0.5392853087393109,0.39343701092647243,0.9375,-0.06444844067025664,moderate_resilience
800,0.0742043860150484,0.14148340574080084,0.5905084267236421,0.5286493085950474,0.39724774053070633,0.9375,-0.06727901972575244,moderate_resilience
801,0.02302790994540451,0.06730498368847744,0.49449980922303444,0.5302256909390061,0.45853097697348894,1.0,-0.04427707374307293,low_resilience
802,0.09617628938791073,0.1704015045471473,0.5225280137551784,0.5147994081235406,0.3924494711416037,0.9375,-0.07422521515923658,low_resilience
803,0.06776309896569851,0.1340956883965073,0.5383535975247207,0.5440450342611668,0.44312789934350166,0.9375,-0.06633258943080877,low_resilience
804,0.04036511333578824,0.0984649466336463,0.5078186876487851,0.556915992163763,0.41258363081977234,1.0,-0.05809983329785806,low_resilience
805,0.04120372386003529,0.10401301618716736,0.7301320329037176,0.5693713072747851,0.39227968455921014,1.0,-0.06280929232713207,high_resilience
806,0.043084574212176686,0.10064603755378845,0.4873698765822443,0.5314939373310344,0.4097686454818241,1.0,-0.05756146334161177,low_resilience
807,0.07833810709315148,0.14810832389553613,0.3718928398839704,0.5462885989299389,0.3820501188623717,0.9375,-0.06977021680238465,low_resilience
808,0.06803478582289754,0.13355738035618922,0.7058886223400751,0.4954755671038196,0.4436212883022158,0.9375,-0.06552259453329168,high_resilience
809,0.03633153913276774,0.08947547918567966,0.28810495790260277,0.5874770483974768,0.4309688190569583,1.0,-0.053143940052911925,low_resilience
810,0.14606847947671442,0.2149651716359667,0.6202322108947951,0.5163766109552439,0.40150832973939876,0.875,-0.06889669215925229,moderate_resilience
811,0.1120944314880698,0.1927738781351076,0.5412856853838646,0.5475201801573455,0.4094092193627164,0.875,-0.0806794466470378,low_resilience
812,0.15908138936922553,0.20723518263705432,0.6461374627284526,0.5109776363202527,0.39455580660642103,0.875,-0.04815379326782879,moderate_resilience
813,0.13365735728285377,0.18185624094813277,0.7363932200089737,0.5481123949225469,0.41518661732060597,0.875,-0.048198883665278996,high_resilience
814,0.04241105255272861,0.10092685899354124,0.5182932871613558,0.49900354044225165,0.4221685539617902,1.0,-0.05851580644081263,low_resilience
815,0.0,0.0,0.8253431917012066,0.5608949234535218,0.4342313166253691,1.0,0.0,high_resilience
816,0.04682757715961114,0.12060497131233479,0.6113788107776444,0.5093736642313239,0.42037336012348553,0.9375,-0.07377739415272365,moderate_resilience
817,0.27145124924365416,0.280467945622183,0.4907758864304882,0.49485483389856244,0.37877400584467674,0.6875,-0.009016696378528866,low_resilience
818,0.008432153836284734,0.033728615345138935,0.7206598066230001,0.5749659099254072,0.4312560096157955,1.0,-0.0252964615088542,high_resilience
819,0.08885675051768213,0.16237636227040683,0.5651996765642414,0.5186501515086329,0.4272436643434223,0.9375,-0.0735196117527247,moderate_resilience
820,0.2949305610380866,0.20266774949616093,0.7924205395490336,0.5269166053700999,0.3829385686237301,0.75,0.0922628115419257,high_resilience
821,0.056269538175321335,0.13692211338959168,0.6491881445355995,0.5328775017809503,0.4233428730717567,0.9375,-0.08065257521427034,moderate_resilience
822,0.09093368033204645,0.17460802243863502,0.71313730560142,0.5699452494199714,0.4264247267593191,0.9375,-0.08367434210658857,high_resilience
823,0.041351077872296804,0.09595353594610792,0.6829169478859182,0.5560088027930877,0.3985678812437419,1.0,-0.054602458073811116,high_resilience
824,0.08283158188709697,0.1196569320427309,0.6742238260720431,0.5181437583556889,0.3969562526011633,1.0,-0.03682535015563393,moderate_resilience
825,0.04809183587588311,0.10956166744251096,0.26548881130781443,0.5593693133478003,0.41868156681989366,1.0,-0.06146983156662785,low_resilience
826,0.07399452358907063,0.13947126600656737,0.5667383764160849,0.5596389639245638,0.41306084970299917,0.9375,-0.06547674241749674,moderate_resilience
827,0.0671406834866289,0.14421535560449125,0.6042615129338379,0.5380182434995712,0.41874358714103965,0.9375,-0.07707467211786236,moderate_resilience
828,0.10485445917716395,0.17765522879861373,0.4890512600345936,0.5413066717909176,0.4658305256602878,0.9375,-0.07280076962144978,low_resilience
829,0.08014039718747556,0.1382302692259857,0.42435463237567933,0.47447155977255806,0.3796483470922055,1.0,-0.058089872038510126,low_resilience
830,0.018530973538898012,0.05799490694438432,0.6044071430767495,0.5261908000554083,0.4327028358180589,1.0,-0.039463933405486304,moderate_resilience
831,0.14551960799771632,0.21842474358120273,0.7775154034018591,0.4604436788902671,0.4028917889240169,0.8125,-0.07290513558348641,high_resilience
832,0.07249438721725701,0.1262886806202638,0.5425085944837911,0.5583553803964331,0.45555546427043636,1.0,-0.05379429340300679,low_resilience
833,0.031006531993022588,0.08899531786555737,0.41701212881441185,0.5514030757795139,0.4071092216554816,1.0,-0.05798878587253478,low_resilience
834,0.04365165632482867,0.09033019931054231,0.6054166059231604,0.5058227222582693,0.45622023803664197,1.0,-0.046678542985713646,moderate_resilience
835,0.1012498248164273,0.20471529840615102,0.7671616388626764,0.6116994067819623,0.48632405788391453,0.875,-0.10346547358972372,high_resilience
836,0.09389284033541237,0.1930035533311689,0.36890169296819236,0.5004628494788131,0.415245671414553,0.875,-0.09911071299575652,low_resilience
837,0.02641756559763199,0.07332168239051039,0.25019224623808844,0.5153615110696298,0.3879218696172592,1.0,-0.0469041167928784,low_resilience
838,0.10390971358874493,0.16987178643124307,0.3426988702023875,0.567896468889798,0.37543241677299366,0.9375,-0.06596207284249814,low_resilience
839,0.06297401294755352,0.15537736328900184,0.5890976815642435,0.571087529875572,0.4426164283973076,0.9375,-0.09240335034144832,moderate_resilience
840,0.06628498811476037,0.14220424871094114,0.7653453658402118,0.5124970843961453,0.4666855265171086,0.9375,-0.07591926059618077,high_resilience
841,0.1460500903751617,0.21212535722505532,0.643802342768221,0.4797949000044709,0.38460240683220065,0.875,-0.06607526684989362,moderate_resilience
842,0.08263441576650618,0.14944215628532298,0.6907992969047154,0.485463396904098,0.389256520559639,0.9375,-0.0668077405188168,high_resilience
843,0.07340198759946179,0.16641505868135817,0.7403362232779168,0.5689639400987535,0.4064385786627207,0.9375,-0.09301307108189638,high_resilience
844,0.258780045646459,0.2936073140436574,0.9742464069597913,0.565525838050103,0.48468187937601526,0.75,-0.03482726839719841,high_resilience
845,0.11620942775262828,0.19813405172545295,0.7015413809112082,0.4844091352925331,0.3934308247764997,0.875,-0.08192462397282467,high_resilience
846,0.10042652179245808,0.19981084823440598,0.5493366562431801,0.48103895631892096,0.42915074441803747,0.875,-0.0993843264419479,moderate_resilience
847,0.12875058085162855,0.22300370593285537,0.3868403162056436,0.5061470899214887,0.42040095903529634,0.875,-0.09425312508122682,low_resilience
848,0.04966158047510687,0.11372202321661617,0.47993504822394256,0.5509383465704256,0.4105685760386429,1.0,-0.06406044274150931,low_resilience
849,0.11418430885666773,0.1346620096557277,0.6204714814187838,0.49574861203770676,0.34673989549451906,0.9375,-0.02047770079905996,moderate_resilience
850,0.13871231041896886,0.1917794635364672,0.42023644395119736,0.46179568275886507,0.39522928535207247,0.875,-0.05306715311749832,low_resilience
851,0.03250388377347241,0.08013659542513685,0.9058360868347941,0.5997925064121142,0.40713578909737314,1.0,-0.04763271165166444,high_resilience
852,0.052917711710092435,0.10769013070660172,0.5877855952697986,0.5238928111396967,0.42534068824311816,1.0,-0.05477241899650928,moderate_resilience
853,0.02657183694867684,0.08125185257517314,0.5407078895092519,0.6048412360669451,0.45676418529086626,1.0,-0.054680015626496305,low_resilience
854,0.06253608418070626,0.14414495992727627,0.664889266432368,0.48333084420039285,0.4176472930316969,0.9375,-0.08160887574657001,moderate_resilience
855,0.09834936558942284,0.1253479835393722,0.7294255462544226,0.5104253743339286,0.37996014372280257,1.0,-0.02699861794994937,high_resilience
856,0.20612102881569952,0.2920445557827925,0.4930287101009432,0.46463074598094756,0.36224624141151895,0.75,-0.08592352696709296,low_resilience
857,0.21742171100953,0.19523041169112287,0.7666171962653708,0.4876433175687022,0.4208684596265634,0.875,0.02219129931840713,high_resilience
858,0.1646075319305818,0.14161695860265827,0.6583616906728477,0.4891048044318368,0.4227090571313907,0.9375,0.022990573327923536,moderate_resilience
859,0.09490796888279114,0.19834021346327924,0.30577210604237964,0.5216882378337104,0.40023796180936966,0.875,-0.1034322445804881,low_resilience
860,0.023836745518343944,0.06746183821238558,0.5568923138799896,0.5422466576023963,0.39846988505774344,1.0,-0.043625092694041634,moderate_resilience
861,0.027561058922173587,0.07997602844277366,0.2612267013429162,0.5243745691945468,0.44289855465948236,1.0,-0.05241496952060007,low_resilience
862,0.14878557206327403,0.2579862307305471,0.4206951786866795,0.504133731706273,0.42423685574496045,0.8125,-0.10920065866727308,low_resilience
863,0.02596087860275801,0.0709164323146009,0.5843464448384994,0.5796596703829487,0.43006930689620065,1.0,-0.04495555371184289,moderate_resilience
864,0.028972157765233764,0.07038284778044736,0.5653138220476492,0.5048432776966458,0.41768163933512636,1.0,-0.041410690015213594,moderate_resilience
865,0.22653229771420844,0.25160129135075154,0.504544678137692,0.47661980018698197,0.4066758045458814,0.8125,-0.025068993636543108,low_resilience
866,0.08186393833305287,0.1672556625561585,0.4759120531184618,0.569868335090715,0.3802665598666696,0.9375,-0.08539172422310563,low_resilience
867,0.08498094444804837,0.13611353689858274,0.5753468881572812,0.565122246769218,0.4620083263110759,1.0,-0.05113259245053438,moderate_resilience
868,0.06096624344979769,0.13537579375655467,0.540039818739185,0.5536323398395984,0.415247213945639,0.9375,-0.07440955030675699,low_resilience
869,0.06628224291652238,0.12589968722266554,0.3451238413151313,0.5230727446273262,0.4407574487910438,1.0,-0.05961744430614316,low_resilience
870,0.0922551845975039,0.13610761295869425,0.39145747369902956,0.501079431052722,0.398381138931249,1.0,-0.043852428361190354,low_resilience
871,0.06754091016024044,0.1639616753411938,0.4868878509556144,0.5476552935873089,0.4185591750151428,0.9375,-0.09642076518095336,low_resilience
872,0.24995962569032001,0.1601844640735001,0.8897914396905566,0.5035132405462506,0.39395716796035796,0.9375,0.08977516161681992,high_resilience
873,0.08422015462270571,0.15930077152085678,0.52760479641367,0.4914749240875071,0.3563391742789781,0.9375,-0.07508061689815107,low_resilience
874,0.09268085250700235,0.1288242849737737,0.8802704252984469,0.46350542666644934,0.38628828645040664,1.0,-0.03614343246677136,high_resilience
875,0.0754264799151515,0.15710416687678014,0.6454784989939893,0.5365900938476746,0.42740396537364284,0.9375,-0.08167768696162864,moderate_resilience
876,0.08962682636098473,0.17293950557174906,0.686593486844173,0.5329627501710247,0.4416345086445915,0.9375,-0.08331267921076432,high_resilience
877,0.08528252539869165,0.14792514647341215,0.5433322619714012,0.5243082479286334,0.4077346024735686,0.9375,-0.0626426210747205,low_resilience
878,0.10616949220529581,0.16390224035157172,0.6759260810642133,0.5180673709928582,0.3865107951857781,0.9375,-0.05773274814627591,moderate_resilience
879,0.07037142603453309,0.14336782001774515,0.6287790807077516,0.5259712625286265,0.413958809023667,0.9375,-0.07299639398321206,moderate_resilience
880,0.013499493060230888,0.037468651701262644,0.6897579395941621,0.5456603207289008,0.3869576772511062,1.0,-0.023969158641031756,high_resilience
881,0.2171352887404624,0.1935845505546496,0.692325037701029,0.520969021345875,0.355954130991497,0.8125,0.023550738185812797,high_resilience
882,0.105296014466791,0.18827528464480886,0.5801621704100984,0.4488399674670562,0.36615743266056827,0.875,-0.08297927017801786,moderate_resilience
883,0.06960408370466377,0.16463002896480333,0.2775511125122758,0.5332673254540938,0.4244515657244453,0.9375,-0.09502594526013956,low_resilience
884,0.024890302320638068,0.0746293001137644,0.4222296437736017,0.5244455760135632,0.41585731402241544,1.0,-0.04973899779312633,low_resilience
